epoch,loss,mean_absolute_error,val_loss,val_mean_absolute_error
45,8237.966796875,49.440406799316406,9565.01953125,48.64737319946289
46,8307.9833984375,49.826229095458984,9422.923828125,58.04647445678711
47,8220.4580078125,49.007755279541016,9598.3037109375,55.75517272949219
48,8210.6220703125,48.927486419677734,9604.384765625,48.36887741088867
49,8237.810546875,49.13424301147461,9540.4169921875,53.15470886230469
50,8275.3583984375,49.68695068359375,9438.8623046875,49.14007568359375
51,8237.6279296875,49.48406219482422,9563.3330078125,58.80443572998047
52,8256.1025390625,49.48274230957031,9283.08984375,52.30315017700195
53,8200.646484375,49.53441619873047,9406.265625,49.41473388671875
54,8190.017578125,49.32509994506836,9221.40625,49.685020446777344
55,8254.541015625,49.754249572753906,9297.5673828125,49.14490509033203
56,8142.43017578125,48.71872329711914,9349.4111328125,50.58441925048828
57,8219.02734375,49.348812103271484,9170.298828125,50.67927932739258
58,8269.142578125,49.710411071777344,9592.0654296875,53.825233459472656
59,8224.26171875,49.14982604980469,9400.548828125,56.341644287109375
60,8270.59375,49.59434127807617,9424.865234375,60.596534729003906
61,8103.427734375,48.738643646240234,9585.4462890625,51.13868713378906
62,8228.5322265625,49.616939544677734,9112.34765625,51.713905334472656
63,8124.39306640625,48.605045318603516,9552.7880859375,64.03733825683594
64,8160.7255859375,49.236427307128906,9486.6455078125,50.44607162475586
65,8142.95458984375,48.80773162841797,9425.9853515625,55.98884963989258
66,8149.10791015625,48.78981018066406,9274.4072265625,54.66544723510742
67,8088.27099609375,48.994964599609375,9323.216796875,49.21216583251953
68,8103.9423828125,48.75478744506836,9581.203125,50.87198257446289
69,8102.7763671875,49.01047134399414,9697.8642578125,53.86181640625
70,8168.54345703125,48.96929931640625,9134.6259765625,54.5623893737793
71,8156.1337890625,49.095550537109375,9170.4267578125,51.4285888671875
72,8163.23388671875,49.177032470703125,9213.3564453125,56.34916305541992
73,8127.63037109375,48.918121337890625,9540.189453125,47.91155242919922
74,8144.14111328125,49.17721176147461,9235.9287109375,56.746944427490234
75,8172.880859375,48.933631896972656,9233.0302734375,56.86526870727539
76,8091.7548828125,48.7845344543457,9457.1865234375,48.42509460449219
77,8148.19580078125,48.99768829345703,9618.369140625,50.582420349121094
78,8172.06103515625,49.36011505126953,9418.595703125,52.320838928222656
79,8073.2080078125,48.734439849853516,9239.2109375,54.7403678894043
80,8012.51953125,48.34021759033203,9130.96484375,50.40380096435547
81,8183.68603515625,49.4516487121582,9423.775390625,53.09242630004883
82,8064.99658203125,48.71049499511719,9342.162109375,60.09099197387695
83,8090.1845703125,49.08243179321289,9256.55078125,50.03009033203125
84,8130.98388671875,49.19572830200195,9459.669921875,49.85401916503906
85,8097.90869140625,48.746192932128906,9569.5009765625,48.668277740478516
86,8098.5458984375,49.08230209350586,9134.3359375,50.69784927368164
87,8125.66845703125,48.95536422729492,9975.041015625,51.18614196777344
88,8096.0244140625,48.79570388793945,9607.0595703125,65.43759155273438
89,8021.09814453125,48.282718658447266,9381.771484375,52.412818908691406
90,8094.37158203125,49.106536865234375,9441.388671875,49.59452438354492
91,8207.4306640625,49.39529800415039,9372.7958984375,59.21759796142578
92,8016.19775390625,48.49716567993164,9618.3828125,56.674503326416016
93,8069.10693359375,48.758243560791016,9501.0439453125,50.21821594238281
94,8047.10888671875,48.52302551269531,9274.76953125,53.56389236450195
95,8052.9521484375,48.86075210571289,9660.0234375,49.15629577636719
96,8034.07763671875,48.64674377441406,9312.1572265625,51.1929817199707
97,8136.44873046875,49.4764289855957,9227.2939453125,54.675315856933594
98,7988.78857421875,48.56666564941406,9357.6123046875,50.05320358276367
99,8420.12890625,50.418479919433594,9532.2373046875,57.63301086425781
100,8352.755859375,50.336429595947266,9720.353515625,62.23926544189453
101,8312.357421875,50.614803314208984,9456.0712890625,54.183799743652344
102,8367.3876953125,50.540016174316406,9526.5205078125,49.06190490722656
103,8344.822265625,50.64181137084961,9611.51953125,50.06182098388672
104,8285.8369140625,50.252498626708984,9834.1416015625,64.11360168457031
105,8327.4384765625,50.08211135864258,9788.1298828125,49.63530731201172
106,8290.85546875,49.71370315551758,9406.7041015625,53.57929992675781
107,8235.6669921875,49.93545150756836,9545.6416015625,51.673553466796875
108,8238.791015625,49.763641357421875,9441.365234375,54.70612335205078
109,8229.1083984375,49.72479248046875,9245.259765625,52.356529235839844
110,8212.2021484375,49.731746673583984,9394.1767578125,50.2166862487793
111,8262.8330078125,50.099632263183594,9460.693359375,50.4706916809082
112,8187.896484375,49.40093994140625,9648.080078125,49.475589752197266
113,8176.6123046875,49.58695983886719,9412.3271484375,51.79313278198242
114,8102.77978515625,49.07560729980469,9650.91015625,53.57655715942383
115,8239.1396484375,49.954689025878906,9197.783203125,53.08894348144531
116,8157.16845703125,49.411903381347656,9385.4072265625,52.71002197265625
117,8250.8203125,49.81150817871094,9517.5302734375,52.114341735839844
118,8179.55419921875,49.407615661621094,9338.2373046875,55.61923599243164
119,8141.1318359375,49.10700607299805,9343.7802734375,59.25885009765625
120,8188.28564453125,49.31459045410156,9239.5283203125,52.1726188659668
121,8190.89208984375,49.34269332885742,9217.48046875,51.30067443847656
122,8225.22265625,50.14623260498047,9563.38671875,48.71245574951172
123,8079.27099609375,49.19568634033203,9426.0283203125,59.33491134643555
124,8149.85400390625,49.11348342895508,9385.4853515625,50.21882247924805
125,8249.98828125,49.693946838378906,9543.3779296875,49.46622085571289
126,8245.4609375,49.67325973510742,9434.064453125,61.051448822021484
127,8190.14990234375,49.46909713745117,9266.0380859375,50.457149505615234
128,8284.705078125,49.88630676269531,9544.2548828125,58.439247131347656
129,8148.076171875,49.18399429321289,9204.263671875,50.968544006347656
130,8227.873046875,49.770877838134766,9342.154296875,59.59670639038086
131,8139.01904296875,49.35993957519531,9267.306640625,49.34177780151367
132,8234.8408203125,49.89047622680664,9944.458984375,49.1428108215332
133,8097.595703125,49.18186950683594,9286.77734375,57.064483642578125
134,8132.48974609375,49.166831970214844,9196.208984375,54.325828552246094
135,8222.8115234375,49.560157775878906,9366.984375,54.17410659790039
136,8116.61279296875,49.325809478759766,9455.30859375,48.584556579589844
137,8177.09375,49.223880767822266,9136.6845703125,53.08477020263672
138,8112.3173828125,49.07103729248047,9292.2353515625,51.47737121582031
139,8129.33447265625,49.11310577392578,9478.7265625,49.51957321166992
140,8223.25,50.000274658203125,9705.5439453125,49.37859344482422
141,8107.3818359375,48.75469970703125,9227.5576171875,51.30079650878906
142,8103.87890625,49.15270233154297,9169.6357421875,53.94089889526367
143,8065.1748046875,48.98560333251953,9412.27734375,49.903404235839844
144,8200.248046875,49.652835845947266,9378.2744140625,56.06594467163086
145,8167.88330078125,49.7235107421875,9373.890625,52.947021484375
146,8061.07275390625,49.01736068725586,9895.298828125,48.311702728271484
147,8117.12158203125,48.619102478027344,9353.0732421875,52.146366119384766
148,8193.7783203125,49.55302810668945,9241.6162109375,56.741336822509766
149,8086.51025390625,48.96363830566406,9410.9580078125,51.40801239013672
150,8119.0419921875,49.1202392578125,10014.47265625,69.7840576171875
151,8073.0634765625,49.11371994018555,9187.2099609375,54.82787322998047
152,8118.73828125,49.50347900390625,9404.7197265625,60.546817779541016
153,8084.9892578125,49.05240249633789,9242.6318359375,50.41453552246094
154,8109.712890625,49.25239562988281,9620.1259765625,51.01946258544922
155,8184.052734375,49.63849639892578,9191.4375,50.25221252441406
156,8050.8310546875,48.77659606933594,9526.806640625,48.55807113647461
157,8133.201171875,49.26004409790039,9370.0927734375,49.933536529541016
158,8076.84375,48.75324249267578,9464.9833984375,49.157325744628906
159,8123.76171875,49.05744171142578,9319.796875,51.92292404174805
160,8061.3359375,48.775638580322266,10001.98046875,57.178348541259766
161,8091.8603515625,49.007781982421875,9334.73828125,52.506534576416016
162,8088.83935546875,49.405765533447266,9691.744140625,50.88427734375
163,8183.6708984375,49.807159423828125,9147.4052734375,55.89447021484375
164,7993.220703125,48.555137634277344,9777.880859375,50.076725006103516
165,8176.69189453125,49.56467056274414,9521.4736328125,50.16117858886719
166,8119.0927734375,48.96512985229492,9422.33203125,48.17156219482422
167,8047.97900390625,48.85233688354492,9357.0439453125,59.12668228149414
168,8099.92431640625,48.97458267211914,9145.1083984375,52.061317443847656
169,8127.40869140625,49.306705474853516,9382.2138671875,51.67158126831055
170,8037.2744140625,48.93574142456055,9340.8251953125,49.10716247558594
171,8043.24609375,49.00525665283203,9199.4228515625,56.36909866333008
172,8054.58447265625,49.01710891723633,9165.2607421875,50.79642105102539
173,8074.60595703125,48.98506546020508,9232.759765625,53.48154830932617
174,8054.06005859375,49.337852478027344,9169.634765625,50.8623161315918
175,8056.6494140625,49.058250427246094,9147.7138671875,51.7480354309082
176,8094.984375,49.581966400146484,9316.8193359375,58.65724182128906
177,8080.42138671875,49.05625915527344,9747.904296875,64.0948715209961
178,8061.67236328125,48.92108154296875,9342.697265625,59.974830627441406
179,8102.4150390625,49.5917854309082,9310.3583984375,49.752464294433594
180,8046.5986328125,48.98569107055664,9330.30859375,49.85416793823242
181,8065.8115234375,49.44858169555664,9473.3486328125,48.237606048583984
182,8184.6376953125,49.12142562866211,9205.90234375,52.26433181762695
183,8184.23095703125,49.576202392578125,9213.2275390625,53.566978454589844
184,8067.81689453125,49.09575653076172,9225.6181640625,54.43911361694336
185,8028.7607421875,48.97426223754883,9306.228515625,50.725582122802734
186,8115.34326171875,49.61871337890625,9448.8095703125,48.40861892700195
187,8098.3623046875,49.157997131347656,9294.5419921875,56.984291076660156
188,8015.2919921875,48.71748733520508,9549.30859375,49.51044845581055
189,8084.94775390625,49.47719192504883,9197.5361328125,51.47015380859375
190,8085.6904296875,49.025421142578125,9264.0908203125,55.27004623413086
191,8111.0673828125,49.28358840942383,9337.205078125,50.11581802368164
192,8079.8359375,49.19839096069336,9137.126953125,53.70484924316406
193,8099.37890625,49.317771911621094,9533.140625,49.738399505615234
194,8061.9736328125,48.80458068847656,9298.6474609375,50.02534866333008
195,8040.35546875,49.12845230102539,9404.201171875,49.33833694458008
196,8004.34912109375,48.681610107421875,9524.5009765625,49.083438873291016
197,8057.10595703125,48.89103317260742,9244.5771484375,55.95613098144531
198,8010.1474609375,48.94575119018555,9217.740234375,52.235530853271484
199,8015.15673828125,48.726619720458984,9153.2822265625,50.964717864990234
200,8080.5859375,48.90209197998047,9171.3134765625,55.74713897705078
201,8036.39990234375,49.137081146240234,9610.8095703125,50.04497146606445
202,8188.51025390625,49.790061950683594,9643.580078125,50.18426513671875
203,8047.4873046875,49.41710662841797,9384.703125,53.32294464111328
204,8048.505859375,49.0019645690918,9340.607421875,53.679264068603516
205,8035.64599609375,49.131412506103516,9147.427734375,53.0269775390625
206,8116.890625,49.468074798583984,9733.1728515625,56.318119049072266
207,8019.91748046875,48.77267074584961,9279.267578125,58.37771224975586
208,7981.9677734375,48.73400115966797,9490.5927734375,50.110321044921875
209,8010.24609375,48.83042526245117,9152.34375,50.22787857055664
210,7993.86279296875,48.645572662353516,9764.4208984375,66.74755859375
211,8072.27099609375,49.51436996459961,9369.67578125,58.57101821899414
212,8000.6455078125,49.01307678222656,9433.9306640625,49.27048110961914
213,8014.88720703125,48.975311279296875,9185.908203125,53.46662902832031
214,7952.6181640625,48.44912338256836,9171.5751953125,52.56221008300781
215,8023.99462890625,48.881019592285156,9260.5576171875,49.80522155761719
216,8112.0966796875,49.901023864746094,9335.46484375,60.191551208496094
217,8054.6396484375,49.002471923828125,9392.849609375,53.4561767578125
218,8105.5615234375,49.82624053955078,9262.115234375,51.63225555419922
219,8011.78466796875,48.689998626708984,9210.5361328125,50.58993911743164
220,8001.77587890625,48.7637825012207,9219.1865234375,51.30758285522461
221,8019.21826171875,48.82366943359375,9651.8251953125,64.6292724609375
222,8066.0126953125,49.234825134277344,9299.5947265625,54.537681579589844
223,7991.12548828125,49.05935287475586,9170.009765625,53.58399200439453
224,8048.55078125,49.070228576660156,9472.0234375,53.510860443115234
225,8017.88232421875,49.06863784790039,9412.3115234375,51.02923583984375
226,7990.86767578125,48.69734573364258,9334.1591796875,50.048316955566406
227,7957.44921875,48.7647705078125,9214.9306640625,56.40294647216797
228,7991.7646484375,48.8599967956543,9159.45703125,52.30195236206055
229,7968.126953125,48.545623779296875,9156.3896484375,53.936065673828125
230,8217.2333984375,49.91348648071289,9334.048828125,54.046417236328125
231,8248.330078125,50.10778045654297,9210.705078125,53.34771728515625
232,8029.3623046875,48.87947082519531,9131.5283203125,54.585479736328125
233,8077.07763671875,49.38468551635742,9472.59375,55.8716926574707
234,7995.13671875,49.0139045715332,9266.095703125,51.85400390625
235,7956.609375,48.92192840576172,9274.8115234375,49.92128372192383
236,7998.697265625,48.8258171081543,9304.7900390625,51.526763916015625
237,8049.4541015625,49.26980972290039,9387.01953125,53.58598709106445
238,8008.07958984375,48.81924057006836,9249.6328125,53.73778533935547
239,8016.5419921875,48.81418991088867,9311.638671875,56.754547119140625
240,7991.951171875,49.005615234375,9345.599609375,60.216026306152344
241,8001.72021484375,48.63301467895508,9324.548828125,54.81218338012695
242,8027.49267578125,49.08549880981445,9483.51171875,50.900814056396484
243,7953.69580078125,48.74106979370117,9677.74609375,50.93368911743164
244,8015.95654296875,48.8789176940918,9332.392578125,60.283592224121094
245,7951.5048828125,48.50864028930664,9164.45703125,54.85633087158203
246,7992.693359375,48.77540588378906,9197.54296875,49.66761779785156
247,8051.46142578125,49.43887710571289,9457.9072265625,48.8016242980957
248,8028.58447265625,49.39316940307617,9212.416015625,50.98194122314453
249,7980.3359375,48.53422164916992,9222.892578125,57.58393859863281
